Mon Feb 06 03:24:51 +0000 2017 | Fuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuck.
Tue May 27 22:50:23 +0000 2014 | It's disheartening how stupid many of you are.
Mon May 26 00:20:43 +0000 2014 | Sex is a sacred, beautiful thing and you should wait to have it until you're absolutely sure you're horny.
Sun May 25 22:13:54 +0000 2014 | The kind of people who associate themselves with Me tend to be the kind of people with whom I’d rather not associate.
Sun May 25 00:26:26 +0000 2014 | The right of others to easily purchase guns is more important than your right not to be killed by them. #IAmTheNRA
Sun May 25 00:26:26 +0000 2014 | The right of others to easily purchase guns is more important than your right not to be killed by them. #IAmTheNRA
Thu May 22 21:12:06 +0000 2014 | The fact that the new 9/11 Museum sells tacky merchandise is triumphant proof that the terrorists failed to change the American way of life.
Wed May 21 22:47:16 +0000 2014 | Don't even think about retweeting this or it's straight to hell for you, and I'll make it extra hot. And not dry heat, either. Real humid.
Wed May 21 03:48:12 +0000 2014 | I'm sorry if I come across as homophobic in the Bible. I was still working through some issues about My feelings towards Zeus.
Tue May 20 16:14:52 +0000 2014 | If you say something stupid and then defend it by saying "I have a right to say it," you've now said two stupid things.
Mon May 19 01:49:47 +0000 2014 | The human race is why Earth can't have nice things.
Sun May 18 22:33:18 +0000 2014 | Yes, you were all made in My image, but some of you came out very lo-res.
Sat May 17 23:06:38 +0000 2014 | The Bible only says masturbation is a sin in two places, and those pages are stuck together anyway.
Sat May 17 18:24:48 +0000 2014 | OK, #Arsenal? OK? Now leave Me alone. #FACupFinal
Sat May 17 15:51:48 +0000 2014 | Honestly I've never heard so many prayers from @Arsenal fans in My life, and that's saying something, because they are a needy, needy bunch.
Sat May 17 04:57:23 +0000 2014 | Retweeting this entitles to you 10% off the amount of good you need to do to get into heaven. (Please present proof of RT to St. Peter.)
Fri May 16 15:36:01 +0000 2014 | Just saw "Godzilla" and it's given Me all kinds of exciting ideas.
Fri May 16 03:05:23 +0000 2014 | Sometimes I pray to Myself. I don’t answer those either.
Thu May 15 05:32:09 +0000 2014 | Congratulations India on completing the largest election in history. Obviously you're not My territory, but I hear good things from Brahma.
Wed May 14 23:29:13 +0000 2014 | Til slutt, den definitive norske artikkelen om Sekretæren min som du har ventet på. http://t.co/EeQzOWmE25
Wed May 14 18:36:35 +0000 2014 | Once you start allowing gay people to marry, what's next? Going on with your life in exactly the same way you did before? #slipperyslope
Wed May 14 04:32:07 +0000 2014 | #JustinBieber is a suspect in an attempted robbery. If you're first hearing that now, please RT this as thanks for the joy I've given you.
Tue May 13 21:37:25 +0000 2014 | I giveth, and I taketh away. Why? Because I recycleth.
Tue May 13 20:05:56 +0000 2014 | It amazes Me that the same people who doubt that I can be on Twitter have no trouble believing Jesus is on a piece of French toast.
Tue May 13 17:28:25 +0000 2014 | Overwhelming scientific evidence suggests a startling number of people are capable of ignoring overwhelming scientific evidence.
Mon May 12 21:37:20 +0000 2014 | Antarctica is melting and there's no way to stop it and it's your fault and it's a catastrophe beyond comprehension. Just FYI.
Mon May 12 15:52:18 +0000 2014 | If you retweet this something will happen. Just watch.
Sun May 11 16:38:55 +0000 2014 | I was there when your mother conceived you. In fact she was calling My name. #awwwyeah
Sun May 11 15:20:06 +0000 2014 | Sorry, Liverpool. As usual, I'm letting you walk alone.
Sun May 11 03:46:24 +0000 2014 | If I didn't mean for some people to be gay, I wouldn't have made cock so delicious.
Sun May 11 01:21:41 +0000 2014 | An openly gay man joins the NFL, a Southern state issues same-sex marriage licenses and a drag queen wins Eurovision. #mostfabulousdayever
Sat May 10 23:34:41 +0000 2014 | Congratulations to @MikeSamFootball on being the first openly professional football player in the gay community.
Sat May 10 02:53:03 +0000 2014 | People tend to greatly underestimate the frequency with which they should shut up.
Fri May 09 22:49:00 +0000 2014 | I just don't like Cleveland sports.
Fri May 09 16:26:01 +0000 2014 | Retweet this and you'll get three wishes!(They won't come true or anything, but still: three wishes!)
Thu May 08 22:03:55 +0000 2014 | THE FIVE STAGES OF GLOBAL WARMING

1. Denial
2. Guilt
3. Depression
4. Acceptance
5. Drowning
Thu May 08 01:03:41 +0000 2014 | Hey you stupid evil crazy backwards thuggish cowardly horrible bastards, #BringBackOurGirls.
Tue May 06 20:54:20 +0000 2014 | Watching #EurovisionSongContest2014 and thinking I may have created one continent too many.
Tue May 06 16:37:10 +0000 2014 | I support the separation of church and reality.
Tue May 06 02:26:04 +0000 2014 | The less you know, the more you think you do.
Mon May 05 15:12:54 +0000 2014 | If the God of your universe commands you to sell schoolchildren into slavery, consider moving to another universe.
Sun May 04 03:21:47 +0000 2014 | Multitasking is the first step towards multifailing.
Sat May 03 20:30:54 +0000 2014 | Everyone in "Star Wars".
Everyone in "The Muppets".
Everyone in "Game of Thrones".

This is now the first tweet with over 140 characters.
Sat May 03 01:57:17 +0000 2014 | The key to successful prayer is to ask for something that would have happened anyway.
Thu May 01 01:53:29 +0000 2014 | Finally, the New York Times deigns to acknowledge Me! Scroll to the end: http://t.co/afnqqtuyta
Wed Apr 30 01:58:46 +0000 2014 | How could Oklahoma botch an execution? If there’s one thing I would expect Americans to know how to do by now, it’s kill somebody.
Tue Apr 29 04:33:41 +0000 2014 | Always remember: no matter what happens, I don't care.
Sun Apr 27 23:04:28 +0000 2014 | Mississippi could soon be the first state without an abortion clinic. That means more Mississippians would be born. You can see the problem.
Sun Apr 27 20:58:58 +0000 2014 | I strongly dislike most of you.
Sun Apr 27 04:12:51 +0000 2014 | Retweet this for a complimentary drink at the bar. (Just show the bartender and tell him God said to give one to you.)
Sun Apr 27 01:27:36 +0000 2014 | Dress for the job you want, not the job you have. In many cases this will mean showing up to the interview in a pirate suit.
Sat Apr 26 21:40:41 +0000 2014 | One of these days someone will start a religion based on the things Jesus actually said in the Bible.
Sat Apr 26 20:19:48 +0000 2014 | A racist NBA owner makes about as much sense as a homophobic theater producer.
Fri Apr 25 21:06:50 +0000 2014 | Don't let anyone call you an underachiever. If they knew you, they'd understand how amazing it is that you've managed to achieve anything.
Wed Apr 23 00:44:33 +0000 2014 | It’s easy to blame other people for your problems, so do that.
Tue Apr 22 16:15:58 +0000 2014 | Happy Earth Day to you.
Happy Earth Day to you. 
Happy Earth Day, dear planet we’re destroying.
Happy Earth Day to you.
Tue Apr 22 05:28:11 +0000 2014 | No one ever gives the planet what it really wants for Earth Day: all of you dead.
Tue Apr 22 01:17:19 +0000 2014 | Practice what you preach. Better yet, don't preach.
Mon Apr 21 14:20:50 +0000 2014 | Man, I created some stupid-ass motherfuckers.
Mon Apr 21 02:32:17 +0000 2014 | Retweet this and nothing will change.
Sun Apr 20 22:16:29 +0000 2014 | Jesus’s motto was YOLT.
Sun Apr 20 15:49:26 +0000 2014 | The odds of Jesus coming a second time are about the same as those of ANY man coming a second time. #amirightladies
Sun Apr 20 04:48:42 +0000 2014 | “And he shall rise from the dead on the day of the sweet-smoking plant.” Mary 4:20.
Sun Apr 20 03:31:44 +0000 2014 | THE NEW 10 COMMANDMENTS

1 Laugh. 
2 Read.
3 Say please.
4 Floss.
5 Doubt.
6 Exercise.
7 Learn.
8 Don't hate.
9 Cut the bullshit. 
10 Chill.
Sat Apr 19 17:22:35 +0000 2014 | The Easter Bunny is a ridiculous myth that completely detracts from the factual reality of the Son of God rising from the dead.
Sat Apr 19 04:39:39 +0000 2014 | Jesus was the only man to return from the dead and not eat brains.
Sat Apr 19 02:38:42 +0000 2014 | Death is a lifetime achievement award.
Fri Apr 18 22:59:23 +0000 2014 | Thinking about ending the world this weekend so I can skip work on Monday.
Fri Apr 18 18:46:26 +0000 2014 | Everything happens for a reason, and the reason is I'm not very good at My job.
Fri Apr 18 16:41:30 +0000 2014 | For Jesus this was anything but a Good Friday.
Thu Apr 17 14:59:15 +0000 2014 | Easter falls on 4/20. Truly, he is resin.
Wed Apr 16 03:39:18 +0000 2014 | There is no practical distinction between the comments section of a web page and the depths of hell.
Tue Apr 15 22:53:46 +0000 2014 | If you don't want Me watching you have sex then don't call My name.
Tue Apr 15 04:36:15 +0000 2014 | SPOILER ALERT: You're going to hell.
Mon Apr 14 15:49:06 +0000 2014 | The next time I create mankind I'll conduct an environmental impact study first.
Sun Apr 13 18:59:03 +0000 2014 | Prayer is ritualized whining.
Sun Apr 13 16:46:05 +0000 2014 | Today, in honor of Palm Sunday, masturbate.
Sat Apr 12 18:11:58 +0000 2014 | Instagram is working again. Please resume your staggering visual egotism.
Sat Apr 12 17:20:21 +0000 2014 | The question is not "Why is Instagram not working?", but "Why does the world need another picture of you?"   #instagramnotworking
Thu Apr 10 23:30:29 +0000 2014 | Dammit. I wanted Stephen Colbert to replace Me.
Wed Apr 09 04:00:18 +0000 2014 | The first step in religion is admitting other people have a problem.
Mon Apr 07 19:58:44 +0000 2014 | Most homophobes are secretly gay. However, most arachnophobes are not secretly spiders.
Mon Apr 07 15:12:58 +0000 2014 | Man, people are really fucking stupid.
Mon Apr 07 02:36:35 +0000 2014 | If you find yourself unable to watch #GameOfThrones and are craving some blood and guts, may I recommend opening your Bible?
Sun Apr 06 02:26:04 +0000 2014 | If a man strikes you on one cheek, turn to him the other. Then, having shown yourself impregnable to cheek attack, beat the crap out of him.
Sun Apr 06 02:15:51 +0000 2014 | Jesus said "Love your enemies", which sounds nice until you remember what a bunch of dicks your enemies are.
Sat Apr 05 19:18:13 +0000 2014 | I love judging people.
Sat Apr 05 17:05:54 +0000 2014 | Seeing is believing. Except in religion, where the opposite is true.
Sat Apr 05 04:03:41 +0000 2014 | Women. Can't live with 'em, can't rape 'em without paying their father 50 pieces of silver and then marrying them (Deuteronomy 22:28-29).
Sat Apr 05 03:03:04 +0000 2014 | I am the King of the Universe and I have a son and he occasionally appears on grilled-cheese sandwiches. #yup
Sat Apr 05 01:21:02 +0000 2014 | Worst universe ever.
Fri Apr 04 03:09:37 +0000 2014 | Many people don't believe in life before death.
Wed Apr 02 04:22:34 +0000 2014 | #PrayForChile. Or help them. One or the other.
Tue Apr 01 03:34:23 +0000 2014 | It's April 1 and when you die you're all going to heaven.
Tue Apr 01 01:56:16 +0000 2014 | YOU ARE DESTROYING YOUR PLANET. Sorry for the all caps. But soon you will have no caps.
Mon Mar 31 02:01:39 +0000 2014 | Mankind is stuck in a perpetual game of "Stop hitting yourself."
Sun Mar 30 23:27:20 +0000 2014 | I spend about two-thirds of My time deciding the outcome of sporting events.
Sun Mar 30 22:33:40 +0000 2014 | The religious groups questioning the "accuracy" of #Noah deserve to drown in a flood of irony.
Sun Mar 30 00:23:07 +0000 2014 | The Bible is 100% accurate. Especially when thrown at close range.
Sat Mar 29 17:37:25 +0000 2014 | Just saw #Noah. Now I'm all nostalgic.
Sat Mar 29 01:31:56 +0000 2014 | Gay marriage is now legal in the UK. I now pronounce you nation and 21st century.
Fri Mar 28 22:07:02 +0000 2014 | There is no aspect of climate change that isn't ultimately reversible, as soon as you're all dead.
Fri Mar 28 04:28:31 +0000 2014 | At what point does "not finding debris" cease being breaking news?
Thu Mar 27 03:47:10 +0000 2014 | Once upon a time I killed everybody on earth except the man most worthy to live: an obsessive-compulsive animal hoarder who heard voices.
Wed Mar 26 03:17:18 +0000 2014 | Sometimes in life all you need is fifty million dollars.
Tue Mar 25 02:53:03 +0000 2014 | "I'm not racist but..." = I'm racist.
Sun Mar 23 04:28:26 +0000 2014 | Well I don't believe in you either.
Sun Mar 23 01:35:19 +0000 2014 | Your sports team's loss is your fault.
Sat Mar 22 23:01:52 +0000 2014 | Wherever the plane is, it took the last shred of CNN's credibility with it.
Sat Mar 22 18:05:09 +0000 2014 | Only he who has walked through the deepest valley knows how other valleys of lesser depth are relatively more walk-throughable, valley-wise.
Fri Mar 21 18:17:55 +0000 2014 | Lord have Mercer!
Fri Mar 21 00:30:32 +0000 2014 | "OW!!!! OW OW OW OW OW OW OW!!! OWWWWWWWW!" - Fred Phelps, March 20, 2014
Thu Mar 20 16:07:10 +0000 2014 | Hi, Fred Phelps! Bye, Fred Phelps! *opens trapdoor*
Thu Mar 20 04:12:30 +0000 2014 | The good news is, Tony Abbott says Australia may have spotted two pieces of the plane. The bad news is, Tony Abbott says a lot of things.
Thu Mar 20 00:14:24 +0000 2014 | "Knock knock."
"Who's there?"
"Vladimir Putin."
"Vladimir Putin wh-- hey, get the hell out of my house you bastard!"
Wed Mar 19 04:58:33 +0000 2014 | Any similarity between life and fairness is purely accidental.
Tue Mar 18 23:17:18 +0000 2014 | This plane thing has Me beat.
Tue Mar 18 05:00:41 +0000 2014 | The best argument creationists can make against evolution is themselves.
Mon Mar 17 15:24:58 +0000 2014 | On sale now, the e-book of the Bieb-book. The Book of Bieb: The Greatest Story Ever Tweeted. http://t.co/w94fcX08XA
Mon Mar 17 13:28:52 +0000 2014 | Good morning, California! That was Me.
Mon Mar 17 03:26:16 +0000 2014 | I was going to make E just equal mc but then I thought, "Oh, let's go nuts."
Mon Mar 17 02:21:47 +0000 2014 | I like Big Bangs and I cannot lie.
Sun Mar 16 18:15:05 +0000 2014 | Fred Phelps, I'll see you soon. Kidding! I won't be seeing you.
Sun Mar 16 02:09:10 +0000 2014 | Pre-order the e-book that cost Me 31,000 followers! #TheBookOfBieb, available at Amazon starting Monday. http://t.co/DblEEvXNaO
Sat Mar 15 19:01:05 +0000 2014 | Once you accept that nothing makes sense, everything makes sense.
Sat Mar 15 04:02:04 +0000 2014 | The only thing standing between you and your dreams is insomnia.
Fri Mar 14 18:28:13 +0000 2014 | RT @justinbieber: Be kind loving to each other, forgive each other as god forgave us through Christ Merry Christmas  IM HERE FOREVER
Fri Mar 14 18:26:00 +0000 2014 | RT @justinbieber: The media talks a lot about me.They make a up a lot of lies and want me to fail but I'm never leaving you, being a belieb…
Fri Mar 14 18:24:03 +0000 2014 | RT @justinbieber: My beloved beliebers I'm officially retiring
Fri Mar 14 16:24:00 +0000 2014 | RT @justinbieber: ITALY SEE U SOON! i want pasta.
Fri Mar 14 16:22:15 +0000 2014 | RT @justinbieber: Good day
Fri Mar 14 16:20:03 +0000 2014 | RT @justinbieber: How r u?
Fri Mar 14 16:18:10 +0000 2014 | RT @justinbieber: hola
Thu Mar 13 12:51:43 +0000 2014 | I don't know where the plane is either.
Wed Mar 12 14:25:04 +0000 2014 | Sometimes, if you believe in something hard enough and deeply enough, nothing happens.
Wed Mar 12 03:47:15 +0000 2014 | The easily offended deserve to be easily offended.
Wed Mar 12 00:02:02 +0000 2014 | You are remarkably unimportant.
Tue Mar 11 19:34:54 +0000 2014 | I am pleased to announce that I have been re-elected God with 100% of the vote.
Tue Mar 11 18:44:00 +0000 2014 | I shut down Twitter and I can shut you down too.
Thu Mar 06 04:36:23 +0000 2014 | I need to be praised and acknowledged constantly because although I am omnipotent I am extremely insecure.
Wed Mar 05 15:25:58 +0000 2014 | Swearing to tell the truth, the whole truth and nothing but the truth ON A BIBLE is one of the great ironies of life.
Wed Mar 05 02:43:04 +0000 2014 | If caring is a crime I'm innocent.
Tue Mar 04 14:16:03 +0000 2014 | 'Twas the day before Lent, and when it was done, not a creature was sober, not even a nun.
Tue Mar 04 05:57:43 +0000 2014 | To you it's creationism. To Me it's fan fiction.
Tue Mar 04 02:48:40 +0000 2014 | When I made Lebron James I was in the zone.
Mon Mar 03 04:53:07 +0000 2014 | YES! YOU'RE WELCOME MATTHEW!
Mon Mar 03 04:15:37 +0000 2014 | How dare all these people win awards for Gravity?!? I CREATED GRAVITY!
Mon Mar 03 03:49:25 +0000 2014 | If you were counting at home, there were five women in that heroes' montage. And about 100 guys.
Mon Mar 03 03:24:21 +0000 2014 | I got angry no one was thanking Me so I broke Twitter.
Mon Mar 03 03:04:00 +0000 2014 | Please retweet this tweet telling you not to retweet Ellen's tweet.
Sun Mar 02 22:30:20 +0000 2014 | My choice for Best Picture. http://t.co/EBBmYiskFv
Sun Mar 02 18:08:10 +0000 2014 | I think you should see other gods.
Sun Mar 02 01:34:02 +0000 2014 | Too many people use real life as a way to escape Twitter.
Sat Mar 01 18:28:50 +0000 2014 | Ah, the looming threat of war between Russia and the United States. Really takes you back.
Sat Mar 01 03:48:06 +0000 2014 | I apologize to a tiny minority of you for the vast majority of you.
Fri Feb 28 00:06:41 +0000 2014 | Human beings are the only creatures on earth with the potential to make themselves the only creatures on earth.
Thu Feb 27 23:43:06 +0000 2014 | Many people go their whole lives without realizing they're stupid.
Thu Feb 27 21:19:21 +0000 2014 | In two totally different senses, gay men, and the people who persecute them, are fucking assholes.
Thu Feb 27 03:46:20 +0000 2014 | Jesus tried Crossfit once. He didn't like it.
Wed Feb 26 18:50:43 +0000 2014 | Taco Bell is adding a burrito wrapped in a quesadilla to its menu, which means I'll be meeting a lot more of you very soon.
Wed Feb 26 14:54:30 +0000 2014 | My last name is Zilla.
Wed Feb 26 03:53:14 +0000 2014 | Give a man a fish, he'll eat for a day. Teach a man to fish, he'll add to the global overdepletion of the oceans. So just give him the fish.
Wed Feb 26 03:21:30 +0000 2014 | Give a man a fish and he'll eat for a day. Sell a man a fish and he'll eat for a day and you'll make some money.
Wed Feb 26 01:03:04 +0000 2014 | There are a lot of you Jesus regrets dying for.
Tue Feb 25 22:57:25 +0000 2014 | I support traditional marriage between a man and one of his own ribs.
Tue Feb 25 02:47:24 +0000 2014 | Overwhelming inarguable scientific evidence is no match for a guy who "just knows".
Tue Feb 25 01:22:00 +0000 2014 | The last five people left after climate change kills everyone will form a panel to investigate whether climate change is real.
Mon Feb 24 17:27:45 +0000 2014 | Harold Ramis, dead at 69. Exhibit #984,225,642,095,423 in the case that I'm an asshole.
Sun Feb 23 07:20:56 +0000 2014 | For Me human history has been like some horrible children's piano recital I've been sitting through for 10,000 years.
Sat Feb 22 23:40:50 +0000 2014 | You are all literally homos.
Sat Feb 22 23:29:09 +0000 2014 | I created the whole universe just for humanity. The other million billion billion stars were just shits and giggles.
Sat Feb 22 17:05:37 +0000 2014 | US hockey is Finnished.
Sat Feb 22 03:01:11 +0000 2014 | Sooner or later everything sucks.
Fri Feb 21 19:08:32 +0000 2014 | Bieber stays American!
Fri Feb 21 04:16:07 +0000 2014 | You never have to worry about being embarrassed or ashamed to tell Me anything, because I'm not listening anyway.
Thu Feb 20 20:05:36 +0000 2014 | I have to help Canada at hockey because it's all they have up there besides civility and poutine.
Thu Feb 20 19:53:08 +0000 2014 | OK, seriously, that's the LAST time I help you out, Canada. This time I mean it. #USAvsCanada #womenshockey #CanvsUSA
Thu Feb 20 06:08:44 +0000 2014 | Every time you retweet Me an angel gets laid.
Wed Feb 19 23:35:53 +0000 2014 | Out of curiosity, where were you all thinking of moving after you're done destroying the Earth? 'Cause I assume you've thought that through.
Wed Feb 19 19:42:59 +0000 2014 | Coming soon: USA-Canada in hockey. Loser has to keep Bieb.
Wed Feb 19 19:18:11 +0000 2014 | If the Latvian goalie guarded heaven's gate, no one would ever get in.
Wed Feb 19 19:09:33 +0000 2014 | That's the last time I do anything nice for you, Canada.
Wed Feb 19 06:24:40 +0000 2014 | Stop focusing on tiny made-up reasons to kill each other and start focusing on the enormous actual things that will kill all of you.
Wed Feb 19 03:43:55 +0000 2014 | Believing is to thinking what unicorns are to horses.
Wed Feb 19 02:34:40 +0000 2014 | I give up.
Tue Feb 18 05:12:59 +0000 2014 | Please take everything I say as a joke except when it applies to you, in which case take it very seriously and be offended.
Tue Feb 18 04:43:11 +0000 2014 | Uganda is passing a law sentencing gays to life in prison. That's even worse than life in Uganda.
Tue Feb 18 00:52:46 +0000 2014 | The people in charge of hell sometimes visit North Korea just to exchange ideas.
Mon Feb 17 21:42:57 +0000 2014 | Atheists, please stop referring to Me as an "imaginary friend". I'm nobody's friend.
Mon Feb 17 19:44:20 +0000 2014 | The main prerequisite for admission to heaven is proper grammar.
Mon Feb 17 15:27:43 +0000 2014 | "Zimmerman: 'Only God Can Judge Me'." Done.
Mon Feb 17 04:03:39 +0000 2014 | If hearing about the Pentecostal snake handler who died of a snakebite doesn't make you laugh out loud, you're dead inside.
Sun Feb 16 05:45:38 +0000 2014 | I'm so horny I could Bang a universe.
Sun Feb 16 04:05:23 +0000 2014 | Cats have nine lives, but many cat owners have none.
Sat Feb 15 21:20:19 +0000 2014 | Being gay is far less of a choice than being an asshole.
Sat Feb 15 01:28:52 +0000 2014 | Hot off My fantastic interview with @neiltyson, My pathetic scribe sits down with CBC Radio. http://t.co/dtN6x2yVEC
Fri Feb 14 20:43:34 +0000 2014 | I'm single and loving it.
Fri Feb 14 03:44:15 +0000 2014 | There's only so much you can do, but there's also so much only you can do.
Fri Feb 14 02:32:10 +0000 2014 | For Valentine's Day I don't want anything special. Just my usual 145,000 dead bodies.
Thu Feb 13 21:28:49 +0000 2014 | Thinking about merging with Comcast.
Thu Feb 13 04:31:59 +0000 2014 | If there are any more bad weather days Earth is cancelled.
Wed Feb 12 14:23:29 +0000 2014 | Yes, all this misery is punishment for gay marriage. You're not legalizing it fast enough.
Wed Feb 12 13:56:12 +0000 2014 | You do realize the awful weather is only the beginning of a century of catastrophe, right? ‘Cause if not, heads up on that.
Wed Feb 12 02:58:19 +0000 2014 | Actual birds go extinct all the time and no one cares but Flappy Bird goes extinct and holy shit, let's all panic.
Tue Feb 11 13:00:24 +0000 2014 | RIP Shirley Temple, who paved the way for hundreds of other child stars, except for the part where she grew up and had a normal happy life.
Tue Feb 11 13:00:24 +0000 2014 | RIP Shirley Temple, who paved the way for hundreds of other child stars, except for the part where she grew up and had a normal happy life.
Tue Feb 11 05:58:43 +0000 2014 | Retweeting this will make you a better person.
Tue Feb 11 02:00:06 +0000 2014 | Don't worry. I'm not going to send another flood to destroy you all. This time, I'm letting you do it yourself.
Tue Feb 11 00:44:59 +0000 2014 | Prayers are My spam.
Mon Feb 10 22:28:44 +0000 2014 | "Iraqi Suicide Bomb Instructor Accidentally Kills 22 Pupils." Finally, some school violence everybody can support.
Mon Feb 10 14:04:06 +0000 2014 | From the very first day of Creation, Mondays sucked.
Mon Feb 10 01:22:48 +0000 2014 | Michael Sam. He's here. He's queer. Get used to him sacking your quarterback. #whoohoo
Sun Feb 09 20:16:04 +0000 2014 | If you want to change the world you're gonna need a big diaper.
Sun Feb 09 19:40:14 +0000 2014 | I invented religion to keep humanity the hell away from Me.
Sun Feb 09 03:41:44 +0000 2014 | If you're not competing for an Olympic medal by age 15 you're a failure.
Sun Feb 09 01:21:10 +0000 2014 | You're entitled to your opinion, and I'm entitled to know you're wrong and stupid.
Sat Feb 08 14:08:14 +0000 2014 | Yes, I have forsaken Arsenal.
Sat Feb 08 03:10:35 +0000 2014 | I have no plan for your life.
Fri Feb 07 04:27:00 +0000 2014 | I created man. Man created Flappy Birds. Fuck you, man.
Fri Feb 07 02:50:15 +0000 2014 | McDonald's sponsoring the Olympics is like Jack Daniels sponsoring the prom.
Thu Feb 06 19:22:31 +0000 2014 | If the Sochi Olympic organizers are so homophobic, why are they allowing figure skating?
Thu Feb 06 06:00:28 +0000 2014 | The more I learn about Myself the more atheist I become.
Wed Feb 05 02:02:13 +0000 2014 | After the #creationdebate, be sure to stay tuned for the #gravitydebate. Do things fall when you drop them? Find out tonight!
Wed Feb 05 00:14:59 +0000 2014 | "Creation science" carries the same intellectual weight as "dragon anatomy". #creationdebate
Tue Feb 04 23:18:17 +0000 2014 | You'd think I'd be a creationist, but these days I prefer to deny any involvement in this fiasco.
Tue Feb 04 23:12:31 +0000 2014 | Debating a creationist is like negotiating with a terrorist.
Tue Feb 04 05:19:19 +0000 2014 | The possibilities are endless, but the probabilities aren't.
Tue Feb 04 02:19:46 +0000 2014 | Somebody should do something about everything.
Tue Feb 04 00:29:03 +0000 2014 | If I don't get verified soon I'm gonna start submerging continents. #youvebeenwarned
Mon Feb 03 15:59:14 +0000 2014 | Thanks again to @neiltyson for the awesome Godcast! It was a pleasure talking unto you, Neil.  http://t.co/TNLkxLqASe
Mon Feb 03 02:57:48 +0000 2014 | Shout out from Russell! Right back atcha, Russ.
Mon Feb 03 02:25:38 +0000 2014 | Enough of the game, huh? I think it's time for a 40-minute conversation between @neiltyson and Me. And here it is. http://t.co/hWSAk01CI9
Mon Feb 03 01:57:01 +0000 2014 | Tonight I recommend a sativa for Seattle and a stone-cold indica for Denver.
Mon Feb 03 01:32:02 +0000 2014 | Holy fucking shit.
Mon Feb 03 01:28:11 +0000 2014 | Scientology, get the hell out of My football.
Mon Feb 03 01:12:54 +0000 2014 | For the record Bruno, you ARE locked out of heaven.
Mon Feb 03 00:54:15 +0000 2014 | Somewhere Tim Tebow is laughing, and that somewhere is here on the couch with Me.
Mon Feb 03 00:42:11 +0000 2014 | EMERGENCY PRAYER SURGE IN ROCKY MOUNTAIN SECTOR
Sun Feb 02 20:21:20 +0000 2014 | Phillip Seymour Hoffman? Really? At 46? What the fuck is wrong with Me?
Sun Feb 02 15:32:35 +0000 2014 | Prediction: Denver $35, Seattle $25. (Per gram.)
Sun Feb 02 06:16:38 +0000 2014 | There's no need to call My name during sex. I'm already watching.
Sat Feb 01 19:47:22 +0000 2014 | When your favorite sports team loses it's because I'm punishing you in particular.
Sat Feb 01 00:14:22 +0000 2014 | I dream of a world where everybody shuts up.
Fri Jan 31 22:22:17 +0000 2014 | If you're going to throw someone under the bus, make sure it's moving.
Fri Jan 31 04:38:23 +0000 2014 | Not only do I work in mysterious ways, I only work part-time.
Fri Jan 31 01:01:55 +0000 2014 | Some of you people are just awful.
Thu Jan 30 19:13:45 +0000 2014 | Agnostics are basically people who believe in Me when they want something.
Thu Jan 30 00:55:36 +0000 2014 | I don't exist. What's your excuse?
Wed Jan 29 21:32:32 +0000 2014 | When people say "With God all things are possible," they really mean booze.
Tue Jan 28 15:29:08 +0000 2014 | Just amended My will. The rich now inherit the earth. The meek will inherit My stamp collection.
Mon Jan 27 18:50:29 +0000 2014 | The mayor of Sochi says no gays live in his city, so there goes any hope of the Olympics having decent catering.
Mon Jan 27 04:07:50 +0000 2014 | Gay or straight, when you get married at the #Grammys you're making a statement, and that statement is your marriage ain't gonna last long.
Mon Jan 27 03:03:13 +0000 2014 | The reason John Lennon and George Harrison aren't onstage right now is that there is no Me.
Mon Jan 27 02:40:46 +0000 2014 | Jesus had a gold sippy cup too. #grail
Mon Jan 27 02:00:27 +0000 2014 | That @johnlegend has got some serious Me-given talent.
Mon Jan 27 00:54:43 +0000 2014 | I am ready for a night that truly honors the very best in music, but until then the Grammys will have to do.
Sun Jan 26 18:06:43 +0000 2014 | So excited for the #Grammys! Can't wait to see today's top music acts thank the shit out of Me!
Sun Jan 26 11:11:02 +0000 2014 | Winner: Wawrinka. Champion: Rafa.
Sat Jan 25 20:49:09 +0000 2014 | Death is a once-in-a-lifetime opportunity.
Sat Jan 25 16:14:10 +0000 2014 | People who say "God is love" are not that familiar with My work.
Sat Jan 25 04:31:31 +0000 2014 | I've gone unverified for 5,000 years.
Why change now?
Sat Jan 25 04:03:18 +0000 2014 | Always remember: I don’t care.
Fri Jan 24 03:36:30 +0000 2014 | Listen, a lot of former child stars go through tough times. Look at Jesus.
Thu Jan 23 22:15:12 +0000 2014 | The Bieber they are, the harder they fall.
Thu Jan 23 20:42:42 +0000 2014 | Right now the Ukraine is tearing itself apart, and I know I should care, but honestly, My heart's in Miami right now. #FreeBieber
Thu Jan 23 16:15:42 +0000 2014 | Before you rush to judge Justin Bieber, take a minute to laugh very hard.
Thu Jan 23 13:52:01 +0000 2014 | DUI and drag racing? Not only is Justin Bieber in trouble, he's in trouble in the 1950's.
Thu Jan 23 04:14:31 +0000 2014 | If ignorance is bliss why is the world so unhappy?
Wed Jan 22 04:57:40 +0000 2014 | If you retweet this you will go to hell.
